Transcript	Gene	log2fc	pvalue	FDR
XR_013440327.1	Washc4	-0.6029754688080879	1.062205976123405e-06	1.8916363353129656e-06
XM_021725043.3	Numa1	0.7637439922935708	1.0715256019486875e-06	1.907950549603152e-06
XM_005322207.5	Phf5a	-0.9656142828755824	1.0885797739880204e-06	1.938029966458601e-06
XM_005338352.5	Mrpl51	-2.0367019435070506	1.1070372111917705e-06	1.970598376971844e-06
XM_078044220.1	Rmp64	-1.7703694913590986	1.1100810409447376e-06	1.9757239791373907e-06
XM_078023936.1	Ncf1	-1.7267677121311937	1.1228176597610863e-06	1.997800955243301e-06
XM_021728604.3	Ncf1	-1.7267677121311937	1.1228176597610863e-06	1.997800955243301e-06
XM_078021302.1	Kdr	0.3139353352357821	1.1342519158851277e-06	2.0178469178542554e-06
XM_013357048.3;XM_005321551.3	Med13	-1.5059646308359964	1.1346461746833132e-06	2.018249574296099e-06
XM_078051509.1	Lzts3	-1.6065866879835302	1.140383127660156e-06	2.0272540765193637e-06
XM_078051511.1	Lzts3	-1.6065866879835302	1.140383127660156e-06	2.0272540765193637e-06
XM_021723198.3	Lzts3	-1.6065866879835302	1.140383127660156e-06	2.0272540765193637e-06
XM_013356489.4	Lzts3	-1.6065866879835302	1.140383127660156e-06	2.0272540765193637e-06
XM_040281022.2;XM_013364241.4	C1rl	-1.312867496235653	1.1407835391140204e-06	2.0276659799780258e-06
XR_013424310.1	LOC120883686	-1.895850889173783	1.141971635029932e-06	2.029477610738541e-06
XM_021735550.3	Ltb4r2	1.7738264115761007	1.1422636942568325e-06	2.029696531826267e-06
XM_078020546.1	Hivep1	-1.541374521702866	1.1444159606123185e-06	2.033220314944487e-06
XM_078018334.1	Cmbl	-0.9984035742255611	1.14834696579079e-06	2.0399027759147953e-06
XM_005316802.4	Csk	-1.6882481345826512	1.1612920083449641e-06	2.062593268552996e-06
XM_078021370.1	LOC144366700	-0.8313204808484256	1.1724017526430888e-06	2.082017828755509e-06
XM_078020583.1;XM_078020585.1	Kdm1b	-0.6929704309308613	1.179153415494616e-06	2.0936984637065724e-06
XM_021721701.3	Cyb5b	-0.6674633960363542	1.1870737097591898e-06	2.1074503571042396e-06
XR_013427054.1	LOC120887515	-1.238991430856248	1.1990297791932578e-06	2.128233747883665e-06
XR_013438181.1	Slc25a51	-0.9968816074195865	1.1991346152482052e-06	2.128233747883665e-06
XM_040277627.2	Mllt10	-1.7861855064667105	1.2047514636723982e-06	2.1378868805372143e-06
XM_078017377.1;XM_078017395.1;XM_078017397.1	Mmadhc	0.5924663742146316	1.2049300521661496e-06	2.137888145406695e-06
XM_005328518.4	LOC101967395	-0.9581427508451489	1.2086016775864147e-06	2.1440861347470282e-06
XM_005319440.5	Dld	-0.43896378609343395	1.2116717334581182e-06	2.149215254491311e-06
XM_078016137.1	N4bp2l2	-0.7600627331683621	1.2277453225266849e-06	2.177404608447429e-06
XM_040270238.2	Wdr53	-0.8537329279902449	1.2467821245766713e-06	2.2108401232350267e-06
XM_078051000.1	Klc1	-1.738644007678267	1.248854865542163e-06	2.2141889111891514e-06
XM_013361957.4	Fkbp2	-1.557109401849891	1.2505108930621559e-06	2.216797997597943e-06
XM_040279513.2	Actr6	-0.6463509288381872	1.2625357163374725e-06	2.2377845118212775e-06
XM_005335877.5	Coq3	-1.6137266977190639	1.2648316046980932e-06	2.2415233053474468e-06
XM_013361507.4	Plpp2	-1.4966428770766047	1.2671139717781733e-06	2.2449060770639538e-06
XM_021730778.3	Plpp2	-1.4966428770766047	1.2671139717781733e-06	2.2449060770639538e-06
XM_005336707.5;XM_013363492.4;XM_005336709.5	Akt1s1	-0.8297897223652044	1.2752209591910322e-06	2.258935992412235e-06
XM_005334491.5	Crkl	-0.7193228175644638	1.2888622249698396e-06	2.2827637904380343e-06
XM_005334202.4	Zbtb16	-0.8526572151325407	1.2943026676059073e-06	2.2920618479380287e-06
XM_005326175.5	Ndufb6	-1.057135993872458	1.297796071204803e-06	2.2979096906026113e-06
XM_005323702.5	Rps15a	0.6948286719022669	1.310097400934915e-06	2.3193490443123794e-06
XM_040268026.2	Gigyf2	1.3934516269038593	1.3203346101000484e-06	2.337128376847199e-06
XM_013361333.4	Klhdc2	-0.7834768989992706	1.3243467172596037e-06	2.3438850235227766e-06
XM_005318073.5	Clic4	-1.64961331079489	1.3332944755025404e-06	2.3593737192380792e-06
XM_005324785.4	Ndfip2	-0.8062845106683728	1.346713588234217e-06	2.3827691177663852e-06
XR_013431626.1	LOC144371659	-2.0090433954170925	1.3497655613700734e-06	2.387817527540023e-06
XM_078019545.1;XM_078019544.1;XM_078019543.1	Mtres1	-0.8912542279201151	1.3557158396181356e-06	2.3979909751832773e-06
XM_005326895.5	Ndufaf3	-2.3732316621380307	1.3577952389058522e-06	2.401315623368075e-06
XM_078030771.1	Fdft1	-1.5617697905321948	1.3636532941660063e-06	2.4113210155335043e-06
XM_021730680.3	Klhdc2	-0.7821594554657223	1.368840624012755e-06	2.4201376081214035e-06
XM_005321093.5	Pomt1	-1.3683360583762878	1.3888138252560481e-06	2.4550894787104635e-06
XM_013358165.4;XM_005324233.5	Rnf14	-1.343735154052128	1.3998824207858049e-06	2.47429217873891e-06
XM_021735248.3	C1s	-1.9707009933164124	1.4017645140214023e-06	2.477254476403946e-06
XR_013424320.1	LOC101966726	-1.1686832423045557	1.4209171077827221e-06	2.5107325372597085e-06
XM_013361232.4	Clp1	-0.8279328366070169	1.4357511083725098e-06	2.5365710086034393e-06
XM_013357513.4	Timm9	-1.1856756665309118	1.4359826969595054e-06	2.5366072949377273e-06
XM_078050739.1	Rin3	-1.6766360870252042	1.4385917443031361e-06	2.540842641407699e-06
XM_040274232.2	Catsper2	-0.7235026213628912	1.4425663592341504e-06	2.5474882561908983e-06
XM_078052799.1	Mpst	-1.413242258395708	1.4427961276759128e-06	2.547519708908006e-06
XM_078015278.1	Plekha1	-1.0941831840855554	1.4479276530466738e-06	2.5558294113626044e-06
XM_078015751.1	Plekha1	-1.0941831840855554	1.4479276530466738e-06	2.5558294113626044e-06
XM_005336712.5	Nup62	-1.500339095391416	1.4771503246913703e-06	2.6070293322269573e-06
XM_078050842.1	Plekha1	-1.0930279365070024	1.4862612239026708e-06	2.622724071367817e-06
XM_021735339.3	Tmem150a	-1.470855593183877	1.4955984517815515e-06	2.638813533758436e-06
XM_005323850.5	Tbc1d10b	-1.690078821405079	1.5051306842137123e-06	2.655242285860063e-06
XM_005330137.3	Mtres1	-0.8872459210107404	1.5118752989327034e-06	2.666749224812469e-06
XM_005335645.3	Atp5f1b	0.3121324388597866	1.513023129227917e-06	2.6683822436082664e-06
XM_078017909.1	C6	-0.8049014962139057	1.5192563608237157e-06	2.678982130390293e-06
XM_005333284.3	LOC101975342	-1.4693434795358924	1.5219228229192023e-06	2.683290363600688e-06
XM_005317006.5;XM_005317007.4	Tpp2	-0.58676973616937	1.5614633546838013e-06	2.7526001847968034e-06
XM_005318275.5	LOC101970506	-0.583839520273312	1.5629914553570864e-06	2.754889910828101e-06
XM_078016136.1	N4bp2l2	-0.7526927779827337	1.5693096687441823e-06	2.7656206610903705e-06
XM_040274174.2	Man2a2	-1.4516600194509846	1.5913854574498475e-06	2.8041140321198823e-06
XM_078047606.1;XM_078047607.1	Rcl1	-0.9294475649215198	1.598685981823776e-06	2.8165650565142135e-06
XM_013357512.4	Timm9	-1.2060870469775886	1.629831180708839e-06	2.871015823089482e-06
XM_040275529.2	Sall4	-1.240124243957682	1.6375670430108668e-06	2.8842201479993563e-06
XR_013428977.1;XM_078029154.1	Setd2	-1.3536844666892307	1.6477402632614905e-06	2.9017128533538248e-06
XM_078017386.1;XM_078017387.1;XM_078017376.1;XM_078017381.1;XM_078017392.1;XM_078017396.1	Mmadhc	0.5842220294589305	1.652710548677266e-06	2.910039274033411e-06
XM_078021319.1	Aasdh	0.7290322833028879	1.6909495998903314e-06	2.976933241699413e-06
XM_078029161.1	Setd2	-1.3524601513619585	1.6927555300672815e-06	2.9796761446805295e-06
XM_005322485.5	Ypel5	-1.1769647108600927	1.6930618717747681e-06	2.9797789774287504e-06
XR_013423264.1	LOC101976208	1.3121450416725708	1.700560904833067e-06	2.9925390212574863e-06
XM_078018209.1	Ncl	-0.3508607670764401	1.7161584353502927e-06	3.019544464130459e-06
XM_078049152.1	Mthfs	-1.7736586230991942	1.7803067543802565e-06	3.131953583269365e-06
XM_078031983.1	Dedd2	-1.7984605679674484	1.7890607475879645e-06	3.146893183851858e-06
XM_005337497.4	Cox7b	-1.034345914489785	1.7897165083399007e-06	3.147585998498283e-06
XM_078044657.1;XM_078044656.1	Hmgn1	-0.8809784799878915	1.8131409114134877e-06	3.1883161103553344e-06
XM_005320095.5	Arrdc4	-0.757931160499835	1.815775734106642e-06	3.192482233503179e-06
XM_005321554.3	Rps6kb1	0.4594238477881473	1.8458280084452318e-06	3.2448452294139597e-06
XM_005340573.5	Atp6v1e1	0.6611170878055763	1.8602205013251486e-06	3.2696680616301488e-06
XM_005333504.5	Fkbp2	-1.533180740409656	1.868317975102496e-06	3.2834206379232193e-06
XM_005332830.5	Trappc1	-1.1731197343349165	1.8766677958711784e-06	3.2976126079789025e-06
XM_078017378.1;XM_078017391.1;XM_078017394.1	Mmadhc	0.5835365165623344	1.8791417137279564e-06	3.301477014661059e-06
XR_013426355.1	LOC120887385	-1.9289955184950491	1.9254373692635058e-06	3.382319751706822e-06
XM_078016879.1	Cox6c	-0.689950060824219	1.93420298808474e-06	3.3972213523002323e-06
XM_078052698.1;XM_078052697.1	Fam83f	-1.5033652429771722	1.9570789972186927e-06	3.4368983734031953e-06
XM_013365927.4	Sf3b3	-0.7963601973617013	1.962919244413568e-06	3.4466510443545174e-06
XM_078017019.1	Eloc	-1.2957052828852462	1.9716041448573e-06	3.4613950068711496e-06
XM_078030016.1;XM_078029843.1	R3hcc1l	-0.9766229585917793	1.9960334870078516e-06	3.5032602921068006e-06
XM_078029959.1	R3hcc1l	-0.9766229585917793	1.9960334870078516e-06	3.5032602921068006e-06
XM_078030058.1;XM_005335248.5	R3hcc1l	-0.9762921066366413	2.012416745364581e-06	3.5314990308858072e-06
XM_021729192.3;XM_021729193.3;XM_021729194.3	Rcor3	1.4529328518531421	2.024826776492552e-06	3.552278448392368e-06
XR_013424150.1;XR_013424151.1	LOC110598087	-1.0304759478795442	2.0248489599747163e-06	3.552278448392368e-06
XM_005328707.5	Tmbim4	-0.6842268952660855	2.0266460173739724e-06	3.5549122129039365e-06
XM_078023819.1	Ache	-1.1729749129336218	2.031974608850485e-06	3.563738920731647e-06
XR_013427361.1	LOC101974228	0.9669599869660376	2.0494890532647584e-06	3.5939318545650906e-06
XM_005316480.5	Lcmt2	-1.0105815776622398	2.0718980872715215e-06	3.6326977550570993e-06
XM_021729037.3;XM_078031054.1	Sorbs2	-1.2777340742319978	2.0731422329299723e-06	3.6338189437925243e-06
XM_040294547.2	Sorbs2	-1.2777340742319978	2.0731422329299723e-06	3.6338189437925243e-06
XM_078017285.1	Uggt1	-1.2775582645096948	2.0859188462007326e-06	3.6551477784642963e-06
XM_021721712.3;XM_021721719.3;XM_013364459.4;XM_040294221.2	Uggt1	-1.2775582645096948	2.0859188462007326e-06	3.6551477784642963e-06
XM_005334481.5	Sdf2l1	-1.1921958721982708	2.0958246615438764e-06	3.6719703508886074e-06
XM_040294219.2	Uggt1	-1.2771320690645434	2.100701744232232e-06	3.6799787587709073e-06
XM_040294695.2	Cflar	1.0601076355642134	2.102023014532633e-06	3.681756719858309e-06
XM_078014939.1	Dennd5b	-1.3656499914368148	2.121075951535203e-06	3.714587186580446e-06
XM_013356759.4;XM_078048271.1;XM_078048273.1;XM_078048274.1;XM_005320985.5;XM_078048272.1	Slc2a8	-0.671556561049369	2.1270283134174346e-06	3.72446872071156e-06
XM_005324916.5	Spats2	-0.9795696522256773	2.134363730075287e-06	3.7367687795739075e-06
XM_078018694.1;XM_078018700.1;XM_078018689.1;XM_078018693.1	Afdn	-1.566978861069687	2.1446249334777896e-06	3.753640174089057e-06
XM_078018686.1;XM_078018690.1;XM_078018701.1;XM_078018691.1;XM_078018688.1;XM_078018696.1;XM_078018702.1;XM_078018697.1;XM_078018695.1;XM_078018703.1;XM_078018704.1;XM_078018698.1;XM_078018705.1;XM_078018687.1;XM_078018707.1;XM_078018708.1;XM_078018709.1;XM_078018706.1;XM_078018699.1;XM_078018710.1	Afdn	-1.566978861069687	2.1446249334777896e-06	3.753640174089057e-06
XM_005320109.4	Chd2	-0.3073629342329748	2.16580644248173e-06	3.7901612743430277e-06
XM_078025676.1	Rps6ka1	-0.8104825003141285	2.211041833686948e-06	3.868759906694341e-06
XM_013357462.4	Mia2	-0.706584962335965	2.212927099728273e-06	3.871495023527528e-06
XM_078024047.1;XM_040276970.2;XM_078024046.1	Fbrs	-1.2727353591963728	2.223635222646608e-06	3.889662602385326e-06
XM_078051012.1	Irf1	0.6794550488369656	2.244275448922472e-06	3.925195957595924e-06
XM_040282902.2	Fam135a	0.4085686288146566	2.2446896541487735e-06	3.92534918568516e-06
XM_078020649.1	LOC144366394	NA	2.251325813891563e-06	3.936381285592478e-06
XM_021732635.3;XM_005334449.4	Upb1	-0.5209173569379952	2.2630958799053367e-06	3.956385364448326e-06
XM_013359382.4	Usp3	-0.5168425865882645	2.296545948396502e-06	4.01427948716951e-06
XM_078016457.1	Kifc2	-1.287264075719854	2.30619588744138e-06	4.030561054407146e-06
XM_078043337.1	Cdv3	-1.1991609107391688	2.3155429143223982e-06	4.0463085616808524e-06
XM_078034774.1	Fam120c	-0.8403970947595069	2.3197245103257902e-06	4.053026441285895e-06
XM_040279176.2	LOC101976143	1.4765965409709352	2.3202330822817877e-06	4.053325787201281e-06
XM_078050191.1	Mia2	-0.6936124943055878	2.3437864316513517e-06	4.093877215814213e-06
XM_078050337.1	Bcl2l2	-0.8927356406590213	2.363063509424076e-06	4.126948607929085e-06
XM_078048821.1	Ehmt1	-1.4711977852603273	2.366273739777285e-06	4.130154527793086e-06
XR_013434440.1;XR_013434442.1;XR_013434439.1	Appl1	-1.0328659343209756	2.3657384580922436e-06	4.130154527793086e-06
XM_078048822.1	Ehmt1	-1.4711977852603273	2.366273739777285e-06	4.130154527793086e-06
XM_078048823.1	Ehmt1	-1.4711977852603273	2.366273739777285e-06	4.130154527793086e-06
XM_078029494.1	Slc5a6	-0.6274978294793386	2.368963049089696e-06	4.13424813227952e-06
XR_013431518.1	LOC144371601	-1.7256141637634823	2.383350149681095e-06	4.158752242888659e-06
XR_013431517.1	LOC144371601	-1.7249065062279285	2.4090898165516627e-06	4.203055669202269e-06
XM_021727020.3	LOC144364625	1.5728742940648992	2.416859930289392e-06	4.2159999277428456e-06
XM_078049941.1;XM_078049946.1;XM_078049947.1;XM_078049950.1;XM_078049944.1;XM_078049948.1;XM_078049949.1;XM_078049951.1;XM_078049943.1;XM_078049945.1	Ktn1	-0.9040238639030398	2.4176467901485396e-06	4.216760523987128e-06
XM_021727176.3	Ahctf1	-1.0839049853885079	2.419066539310476e-06	4.217400744991675e-06
XM_040276699.2	Ahctf1	-1.0839049853885079	2.419066539310476e-06	4.217400744991675e-06
XM_040276700.2	Ahctf1	-1.0839049853885079	2.419066539310476e-06	4.217400744991675e-06
XM_078042853.1	Trappc1	-1.1601439728098195	2.469489497924995e-06	4.304683723794128e-06
XM_040269508.2	Mis12	-0.885634202452665	2.47234033113269e-06	4.309028196038835e-06
XM_005329039.5	Rmc1	-1.7053076475176325	2.473222190482623e-06	4.309940192462034e-06
XM_078048989.1	Slc25a48	-0.7770202541507026	2.4786801276878853e-06	4.318825232629849e-06
XM_005323805.5;XM_021725485.3	LOC101966807	-0.6198513425487684	2.4835653892667615e-06	4.326710017915235e-06
XM_005315795.5	Arl6ip6	-1.1378834837305984	2.4984522835109113e-06	4.352014202248934e-06
XM_040275093.2	Mia2	-0.693797168810493	2.507518099387827e-06	4.367172878791812e-06
XM_078040196.1;XM_078040197.1	Pmpcb	-0.6171870789083624	2.5163398262636464e-06	4.381902111252213e-06
XM_005318407.5	Sf3b3	-0.7894552906818729	2.5208408318205454e-06	4.389104151477784e-06
XM_021725509.3	Tbc1d10b	-1.6585946278534964	2.5764692009929372e-06	4.485310447093585e-06
XM_040270183.2	Thpo	-1.7282703450522845	2.5788805426523254e-06	4.488858108926618e-06
XM_040274230.2	Catsper2	-0.70598834798371	2.619816350467085e-06	4.559451595172878e-06
XM_078034768.1	Fam120c	-0.8355799255761613	2.659255322743636e-06	4.627419968735451e-06
XM_078023783.1;XM_078023784.1	Znf3	-0.739447875740425	2.686374004224103e-06	4.6739329989533135e-06
XM_040277537.2	Pop7	-6.720783581084046	2.7197072665900557e-06	4.7312435427914145e-06
XM_021721300.3	Chd9	-1.1290127820274876	2.746700042182697e-06	4.77750908928999e-06
XM_078029491.1	Slc5a6	-0.6232779587208109	2.75024838611258e-06	4.78298876467763e-06
XM_005318373.5	Cyb5b	-0.6399097446067988	2.756411417463397e-06	4.793013429758764e-06
XM_078025316.1	Prdm2	-1.7541589282925938	2.758463343151005e-06	4.795193942917547e-06
XM_078025314.1	Prdm2	-1.7541589282925938	2.758463343151005e-06	4.795193942917547e-06
XR_013435738.1	Herc4	0.41412035944107545	2.8018432192470877e-06	4.869899298934309e-06
XM_013357417.4	Gpt	-1.5760907699339222	2.8071571457020902e-06	4.878429978917498e-06
XM_021731598.3	Ube2e1	1.739702212883659	2.821243431765363e-06	4.902201070751467e-06
XM_040289538.2	Zcchc8	-2.098205772853258	2.8323745301412215e-06	4.920831089587647e-06
XR_013426845.1	Znf3	-0.7376476985689012	2.844572184775255e-06	4.94130843890935e-06
XM_013356239.4;XM_078021303.1	Kdr	0.3016413152700221	2.8510212665099064e-06	4.951795462743146e-06
XM_005321602.5	Hlf	0.790453311972334	2.8563724938369206e-06	4.9603729234830156e-06
XM_078049500.1	Usp3	-0.511894121865713	2.86762495234041e-06	4.979194496125309e-06
XM_078027951.1	Tmem150a	-1.4272124132718156	2.8850927535689596e-06	5.008801069643988e-06
XM_005322379.5	Actr6	-0.622881010922948	2.9907952032007196e-06	5.191560882043537e-06
XM_040268432.2	Fbf1	1.1689849532787993	2.995031377453443e-06	5.198163483843022e-06
XM_040278085.2;XM_005323636.5	Ciao3	-1.0588863641469908	2.997298444175039e-06	5.201347097969938e-06
XM_078014580.1;XM_078014579.1;XM_078014577.1;XM_078014578.1	Pcbp2	-1.066719220568535	2.9985113892727542e-06	5.202700792214412e-06
XM_078051242.1	Arrdc4	-0.7420507887343195	3.036710551101653e-06	5.268219415948437e-06
XM_005336798.5	Unc119b	-1.209439022331193	3.0579287750228215e-06	5.3042640997256875e-06
XM_040288822.2	Mier1	1.50003708821276	3.0716667371046654e-06	5.327325037988597e-06
XM_078014573.1;XM_078014572.1;XM_078014570.1;XM_078014571.1;XM_078014568.1	Pcbp2	-1.0655006784736074	3.0764412757580413e-06	5.334835910162444e-06
XM_013361322.4	Fen1	-2.118851975783265	3.0809090767654805e-06	5.341812780387235e-06
XM_078030865.1	Bnip3l	1.1780499781911005	3.1655929666311127e-06	5.487849684976107e-06
XM_078023815.1	Ache	-1.1502692762982458	3.1738924614078035e-06	5.501444115036111e-06
XM_040291256.2;XM_078040824.1	Slc4a2	-1.8580818639885903	3.2373133312863595e-06	5.61056509426543e-06
XM_078014554.1;XM_078014550.1	Pcbp2	-1.06952919704964	3.2432655041352e-06	5.619260212512753e-06
XM_078014552.1	Pcbp2	-1.06952919704964	3.2432655041352e-06	5.619260212512753e-06
XM_078025867.1	Pdk4	0.3712177276405014	3.2691777732287066e-06	5.663339241342725e-06
XM_078023984.1	Phkg1	-1.1509553918027307	3.2825211320643515e-06	5.6856350318895285e-06
XM_040271490.2	Slc5a6	-0.6176154347889333	3.2936094736420883e-06	5.704019058170643e-06
XM_013357458.4	Mia2	-0.6871992235273725	3.297854196493461e-06	5.710547412138728e-06
XM_078047964.1;XM_078047963.1	Ptbp3	-1.362169363145902	3.3080683199480803e-06	5.7274089797545345e-06
XM_078047482.1;XM_078047483.1	Nmrk1	-0.901763430123118	3.3461475639729566e-06	5.792502890881602e-06
XM_005316196.5	Sntb1	-1.247316578333648	3.3570324345203e-06	5.810508760152576e-06
XM_005316666.5	Usp3	-0.508859197770817	3.3657448722009564e-06	5.824749837146623e-06
XM_005336920.3	Edf1	-1.5495513256150564	3.3722327713761826e-06	5.8351375869810454e-06
XR_013435629.1	LOC144375613	1.9816399961414257	3.3863727783609987e-06	5.858761252788374e-06
XM_005331584.5	Clp1	-0.7962821225753215	3.497662101905992e-06	6.050431894474397e-06
XM_005326367.5	Alg2	0.5242086597435079	3.502632098217749e-06	6.0581573159417365e-06
XM_078039902.1	Gars1	-1.100245111698619	3.5527366357303397e-06	6.143050154631413e-06
XM_078039901.1	Gars1	-1.100245111698619	3.5527366357303397e-06	6.143050154631413e-06
XM_005337335.5	Derl2	-0.5908443195237659	3.5596317271944823e-06	6.154087130200012e-06
XM_021735247.3	C1s	-1.9029763509600002	3.566779983385845e-06	6.1655585531877565e-06
XM_078022472.1	Swt1	-0.6461261827844583	3.6277554563652648e-06	6.270059365840397e-06
XM_078040501.1	Tmem243	-1.0763021515701137	3.631236649517443e-06	6.275173729769971e-06
XM_078051061.1;XM_078051064.1;XM_078051063.1	Pacs2	1.687791322921071	3.6506653417914943e-06	6.30693499252436e-06
XM_078051065.1;XM_078051066.1;XM_078051062.1;XM_078051071.1	Pacs2	1.687791322921071	3.6506653417914943e-06	6.30693499252436e-06
XM_005336841.4	Sds	-0.8968078846429116	3.7400090377934486e-06	6.460357663874598e-06
XR_013437456.1	LOC101959835	0.20183902471209553	3.7517368328368243e-06	6.479684580236498e-06
XR_013438063.1	Nmrk1	-0.8963229610592046	3.7722898882918236e-06	6.514246001060263e-06
XM_021735684.3;XM_021735686.3;XM_005338919.4	Bmpr2	1.272535412977582	3.820146973538408e-06	6.595941168647913e-06
XM_005325209.4	Sall4	-1.1878298491512755	3.888088818101986e-06	6.7122866280907455e-06
XM_078040503.1	Tmem243	-1.072661174250263	3.917547506394411e-06	6.762171977503149e-06
XM_078029493.1;XM_078029496.1	Slc5a6	-0.6128616826218048	3.9479206817148804e-06	6.813621291431814e-06
XM_078043302.1	Aste1	1.1284326698501985	4.060696281676027e-06	7.0072517745102895e-06
XM_040282139.2	Hivep1	1.0489519559076992	4.110010077237049e-06	7.091330909892634e-06
XM_078050227.1	Snx6	0.6381237203227844	4.193823334542164e-06	7.2349020608385646e-06
XM_005335832.5	Eloc	-1.2583268592517245	4.3565843083217465e-06	7.514607749959683e-06
XM_078022307.1	Vamp4	-1.752531887881337	4.362746410212131e-06	7.524156852394834e-06
XM_005336298.5	C2H19orf67	1.997889989689267	4.393923348693825e-06	7.576838554942766e-06
XM_040276183.2	Ubox5	1.8179104967997028	4.461955181829286e-06	7.69304824708165e-06
XR_013437136.1	LOC144376551	-1.3640517981179041	4.473129728691984e-06	7.71120857847805e-06
XM_040279801.2;XM_021733348.3	Mc1r	1.2070077263494359	4.481562118658358e-06	7.724637186885817e-06
XM_078051679.1	Rbm12	1.4674525587435945	4.530980115582309e-06	7.808696588641206e-06
XM_005330817.3	Epc1	-0.544824856451606	4.55735374233144e-06	7.853022885889831e-06
XM_005335833.5	Eloc	-1.2556532488723833	4.566699424978097e-06	7.867998908946639e-06
XR_013426840.1;XR_013426841.1;XR_013426842.1	LOC144364791	-0.6815342201532741	4.605335855551269e-06	7.933428643811196e-06
XM_013360305.4	Sorbs2	-1.2410257290901585	4.6371891050189244e-06	7.984867600748201e-06
XM_078031058.1	Sorbs2	-1.2410257290901585	4.6371891050189244e-06	7.984867600748201e-06
XM_078031050.1;XM_040294551.2;XM_040294595.2;XM_040294572.2;XM_040294561.2;XM_040294553.2;XM_040294589.2;XM_040294563.2;XM_040294538.2;XM_078031048.1	Sorbs2	-1.2410257290901585	4.6371891050189244e-06	7.984867600748201e-06
XM_021727166.3	Srp9	-0.6954615290822405	4.674229035221231e-06	8.04749445270362e-06
XR_013437455.1	LOC101959835	0.19990462134711287	4.682784914274309e-06	8.061070163944846e-06
XM_005320765.4	Bccip	-1.1350042821796604	4.719339587240702e-06	8.122832951316912e-06
XM_078047605.1	Rcl1	2.2392259163314723	4.814497532137246e-06	8.285430389283728e-06
XM_040283159.2	Atg5	1.6186959073386438	4.90388612357882e-06	8.436846166517871e-06
XM_013360722.4	Atg5	1.6186959073386438	4.90388612357882e-06	8.436846166517871e-06
XM_078014757.1;XM_078053204.1;XM_078052788.1	Plekha1	-1.0228843991877767	4.923375319845137e-06	8.469163871363776e-06
XM_013357553.4	Armc1	1.3092646900864089	4.9544278358555785e-06	8.521360640977133e-06
XM_021728894.3;XM_021728896.3;XM_021728880.3;XM_078049143.1;XM_040274370.2;XM_078049131.1	Zfand6	1.0312609045350984	5.005389891782679e-06	8.607780957123482e-06
XM_040277974.2	Scyl3	2.0747226089281416	5.049391798709945e-06	8.682208873919147e-06
XM_078049403.1	Pias1	-0.44206082428298854	5.212212326397584e-06	8.960889708335367e-06
XM_078051453.1;XM_078051452.1	Slc23a2	-2.1078800110250824	5.338129485887997e-06	9.17474307034003e-06
XM_078051458.1;XM_078051455.1	Slc23a2	-2.1078800110250824	5.338129485887997e-06	9.17474307034003e-06
XM_078049942.1	Ktn1	-0.8668135209119031	5.383584444341509e-06	9.251544386122476e-06
XM_013356925.4	Katna1	-0.696594076278453	5.405726559460084e-06	9.28826697900654e-06
XM_005337342.5;XM_013363803.3	Nup88	-0.3836349728079205	5.415313773766167e-06	9.303409983832984e-06
XM_078052117.1	Plekha1	-1.0167050812670322	5.446997962799424e-06	9.35650543302648e-06
XM_005326327.5	LOC101974093	0.28945678591914287	5.454740970994915e-06	9.368466952041711e-06
XM_005333472.5	Ehd1	-0.9154568186236978	5.463354009154141e-06	9.381919107875928e-06
XM_013363413.4;XM_013363414.4	Eif5b	-0.7350449426831279	5.4807925908258975e-06	9.410520878448067e-06
XM_078049402.1	Pias1	-0.4400383021015459	5.619855954021561e-06	9.647914399569368e-06
XM_040271576.2;XM_021729147.3	Ccdc142	-0.7070960203452165	5.704932348203505e-06	9.792570964447004e-06
XM_021722531.3	Znf131	1.584378984624982	5.742920300340875e-06	9.85636999711509e-06
XM_040269067.2	Rps6kb1	0.4370638415219067	5.827867474104445e-06	1.0000733748038453e-05
XM_021735658.3	Cflar	1.0060992913917581	5.879442708330682e-06	1.0087797560517697e-05
XM_078023820.1	Ache	-1.1199479906644825	5.883399878665967e-06	1.0093146323392272e-05
XM_078052251.1	Wwc1	-1.8025389674750234	5.91348022017179e-06	1.0143302235799165e-05
XM_078038993.1;XM_013363572.4	Unc119b	-1.1784816856520577	5.929570182805187e-06	1.016944977556158e-05
XM_078050722.1	Ppp4r3a	-1.2034207476776053	6.038431502114448e-06	1.0354673737182702e-05
XM_040276186.2	Ubox5	1.7957546548544876	6.041753472608209e-06	1.0358892294904146e-05
XR_013428891.1	LOC106144768	-1.2218265094938159	6.055886002520387e-06	1.03816422570664e-05
XM_078045424.1;XM_078045422.1	Cttn	-1.9195732216823693	6.096176437516228e-06	1.0449221991230395e-05
XM_078031985.1	Dedd2	-1.7179320963468465	6.102456077351429e-06	1.0458494167073553e-05
XM_021734951.3	Tbl3	-1.4659098900894671	6.161987480168105e-06	1.0557509269300136e-05
XM_013364071.4	Tbl3	-1.4659098900894671	6.161987480168105e-06	1.0557509269300136e-05
XM_040270451.2	LOC101970390	-0.9929768435222075	6.218185447446564e-06	1.0652276353030252e-05
XM_005318366.5	Cog8	-1.0296392125262417	6.226124627732396e-06	1.066435683350658e-05
XM_005333061.5	Hacl2	-0.9377841545910389	6.33385987041748e-06	1.0847344226638314e-05
