Transcript	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
XM_005331236.4	Lingo4	100.91797112088024	4.362806970444532	0.5411687529555772	8.061823500742031	7.516467462996882e-16	6.136778102011231e-14
XM_005334905.4	Nras	286.2928997833993	1.9415455291653132	0.2409893376627522	8.056561954132471	7.847023172877707e-16	6.336255634539053e-14
XM_005324744.5	Nt5e	294.33787827940705	-2.567821258996345	0.31882193199001546	-8.054092273290538	8.007079827784943e-16	6.395219845061278e-14
XR_013438615.1;XR_013438614.1	LOC120885330	180.5537762410963	2.7848907191931875	0.34809564281828576	8.000360753285749	1.240552123227863e-15	9.801695700514342e-14
XM_005331012.3	Tra2b	1454.6162335808558	1.5649013914363448	0.1957480305258293	7.99446812942444	1.3013441493396384e-15	1.0172634903561343e-13
XR_013436587.1	LOC144376292	69.80274624785174	-3.1987864266407726	0.4010494151215996	-7.9760406225025635	1.5110222873399457e-15	1.1655969309899105e-13
XM_078031082.1;XM_078031081.1;XM_021732464.3	Slc7a2	6073.421328540527	-2.434399198027464	0.3052507719867444	-7.975079578613412	1.5228266926378798e-15	1.1655969309899105e-13
XM_078050856.1;XM_005333913.5;XM_040275517.2;XM_078050861.1;XM_078050857.1;XM_078050858.1	Slc25a29	488.3332394197928	2.3264365065362407	0.2920368354776418	7.966243377248043	1.6357064707006804e-15	1.2390898089390308e-13
XM_005334850.5	Fuca2	107.98484791113101	2.3711845545912276	0.29816877286632476	7.952491241107528	1.827977600276158e-15	1.370610143554001e-13
XM_005341129.5	Tcim	455.4341942366389	-3.146068456572765	0.39623281692615697	-7.939949247462445	2.022639989715336e-15	1.5012483479220496e-13
XM_005321822.5	Igfbp4	983.2548394614679	-2.397954447708283	0.30223977264410085	-7.933947364802871	2.1228809691012237e-15	1.5598929360955792e-13
XM_021723580.3;XM_005321015.4	Slc25a25	1479.1239514640065	-2.243010270819137	0.2836174144352544	-7.908577388611595	2.603467827968242e-15	1.8940872871198655e-13
XR_005728862.2;XR_013439355.1	LOC120886137	67.12265613233136	-3.696052127758829	0.46879193637569716	-7.884205851179051	3.165421041301047e-15	2.2803444913215777e-13
XM_005322977.4	Ca8	498.24178988447284	-2.064280847479765	0.26188579566241676	-7.882370413631449	3.212280863304805e-15	2.2916349304430786e-13
XM_040277935.2;XM_005329470.5	C4bpa	442.49809602230704	-2.208279844878342	0.28028911540106244	-7.878578665884117	3.3112600130583397e-15	2.3395325553800655e-13
XM_078022522.1	LOC101966045	395.85489883074587	-2.350749674224014	0.2987553803092044	-7.8684764498334605	3.589861136300885e-15	2.5122190123370384e-13
XR_005737305.2	LOC110598717	347.0161240743903	3.5981982975660456	0.4578680880592545	7.85859157124833	3.884766738440733e-15	2.692949622081368e-13
XM_078022299.1	LOC101968879	763.0656778488275	-2.8830793972776827	0.36739432028569885	-7.847370626295197	4.248503110809681e-15	2.917570173666312e-13
XR_013440453.1	LOC144378607	528.2298300143299	2.7058399667638047	0.347064761331965	7.796354652599512	6.372114003911413e-15	4.335397564883432e-13
XR_005734127.2	LOC120889908	202.78663687043357	3.8845176475159504	0.49835551894060715	7.794671674899015	6.45761636736756e-15	4.353262850221728e-13
XM_005337918.5	Cyp8b1	103.56024066221046	-5.717890306108511	0.7337422039520701	-7.792778274591409	6.555159414765082e-15	4.3788464890630745e-13
XM_040268750.2;XM_078041008.1;XM_078041007.1;XM_078041006.1;XM_040268751.2;XM_078041004.1;XM_005321895.4	Wnk4	69.70318968793978	2.9439593738880228	0.3785036046719964	7.777889926409547	7.374418945945615e-15	4.881732469802557e-13
XR_013426573.1;XR_013426576.1;XR_013426575.1;XR_013426574.1	LOC106144923	899.6932852758233	-2.572942329474567	0.33126101746169967	-7.767114733842928	8.029410742991825e-15	5.267866976741422e-13
XM_078020243.1;XM_013364641.4	Agpat1	65.71275588426921	-2.8889163385046404	0.3720433156627943	-7.764999979526692	8.164523721189335e-15	5.30910799144241e-13
XM_013363123.4	Skp1	625.8579202871647	1.879766868604941	0.24321557716396863	7.728809521676561	1.0855696171407786e-14	6.997162760307405e-13
XM_005331026.3	C3H3orf70	243.74199441378695	2.0300407064219796	0.2629732164950141	7.719572105018797	1.1672087661969896e-14	7.457956533926504e-13
XM_005333284.3	LOC101975342	281.53645399305896	-2.6766454360271577	0.34746681777949656	-7.7033123713291225	1.3258372582050612e-14	8.398493252836887e-13
XR_013425615.1	LOC144366560	435.715640933531	2.0542815962677343	0.26765466055016	7.675119843029037	1.6526406915705407e-14	1.0379148548427634e-12
XM_078043633.1	Slc2a2	2971.9352040987646	-2.232844184576872	0.2911191717350457	-7.669863071089784	1.7218005861071495e-14	1.072185653111469e-12
XM_005336450.4	LOC101966838	872.8866703203024	-2.2369766902978334	0.29219141927462644	-7.655860311884558	1.9202236041180178e-14	1.1856977347108566e-12
XM_078030323.1	Lpin2	4176.229530353849	-2.1172571498494133	0.2773748194903612	-7.6331988380905935	2.2899927016631052e-14	1.4022388643183749e-12
XM_005328722.5	Nup107	375.7979870228558	2.1445401767981336	0.2810493526356629	7.6304754189496355	2.33889560610163e-14	1.4203475135235353e-12
XM_078017838.1	Bzw1	670.1903128834828	2.0079995460701836	0.26361980388605477	7.617028449570153	2.595821386871846e-14	1.5634504549782234e-12
XM_005328250.5;XM_040268527.2	LOC101961352	193.1209014729396	2.459046735836086	0.3230773263331488	7.611325634471738	2.7129873093729156e-14	1.6207342072579011e-12
XM_078033515.1	Cpne9	84.85655894720986	2.7843738397375293	0.3663479371530564	7.600353536518608	2.953228334853898e-14	1.750025951976326e-12
XM_005331637.4	Zp1	81.6665627134292	2.99965528057721	0.39505671278031873	7.592973827646979	3.1264571356938445e-14	1.8378565626462696e-12
XM_078031676.1;XM_078031678.1	Gys1	135.52588018544483	-2.1634973501995534	0.28525192857463	-7.584514365986209	3.337346938004758e-14	1.941355051864095e-12
XM_005338512.5	Hmgb3	79.39010907133967	3.4584447615933587	0.4560296104936365	7.583816230375283	3.355363249683452e-14	1.941355051864095e-12
XM_078025273.1	Casz1	227.1791257022138	2.227441550046561	0.29385145549073854	7.5801617056028645	3.451245328515519e-14	1.9812305214009403e-12
XM_005330416.5	Thap2	121.18660176962241	-2.669977026987318	0.3547045684156692	-7.527326301189445	5.1789834306492673e-14	2.950013197551226e-12
XM_078018332.1	Rab17	127.64160489086164	-2.5108142462135326	0.33372910339358847	-7.5235099986241405	5.3324920292308443e-14	3.0140293357309998e-12
XR_013438350.1	LOC110597745	215.82410043679786	-2.544233941345116	0.3382160437230358	-7.522511094797685	5.37340559309691e-14	3.0140293357309998e-12
XR_013430767.1	LOC144370811	87.75503154591964	-3.8579458952829637	0.5136307504123374	-7.511127190468726	5.862040242950735e-14	3.1672258606766177e-12
XM_005334886.5	Fbp2	65.33715583730252	4.721077889096884	0.6284124381323796	7.512705991510555	5.791750492159356e-14	3.1672258606766177e-12
XM_005334463.5	LOC101963449	443.0967137380148	-2.30966823774895	0.30749475829586226	-7.511244258435965	5.856799601573729e-14	3.1672258606766177e-12
XM_078015533.1	LOC101954843	399.41559165291443	-2.2477490090270034	0.2991868902951776	-7.512859292763047	5.784969671291144e-14	3.1672258606766177e-12
XM_078032462.1	Ces3	827.3112663629545	-2.3287949875643803	0.3099192221840102	-7.51419989748713	5.726003647374387e-14	3.1672258606766177e-12
XR_013426350.1	LOC144367109	113.83020057856191	-3.0222975384357675	0.4026355156229122	-7.5062865076867595	6.082821081311241e-14	3.262523306968978e-12
XM_078039476.1	Pgam5	331.61120536791447	2.8089212951576403	0.3743103094279327	7.5042584305267495	6.177732132155056e-14	3.2894185294982137e-12
XM_005340417.4	Lsmem1	105.17234643589177	2.6552563832965994	0.353985004082717	7.501042000853053	6.331249790763493e-14	3.346908162771953e-12
XM_040283369.2;XM_040283370.2	Mtfr2	717.1009596751129	2.0054693544881617	0.2678840795450241	7.486332737258081	7.082470431662838e-14	3.7172851951327524e-12
XM_005330964.5	Bhlhe40	570.2473294892653	-3.304456942926596	0.441652365780188	-7.482031568175129	7.318236003773287e-14	3.813787103242987e-12
XM_005327266.5	Paip2	569.7897209372439	1.8280361697353427	0.24480150910611514	7.467421979588108	8.17811852876451e-14	4.231888376715607e-12
XM_078019530.1	Foxo3	4824.606389614329	-1.8055226687004853	0.24229073188736808	-7.4518849921993935	9.201592454496808e-14	4.728202892002975e-12
XM_013362191.4	Cidec	42.22983190578419	-3.616288319349085	0.4855806393995703	-7.447348650104119	9.523470349823914e-14	4.838629658287907e-12
XM_013363175.4	Coq3	225.40675522355374	2.410334927624087	0.3236649435184925	7.447006467311073	9.548194072560515e-14	4.838629658287907e-12
XM_040290008.2	Ctdspl	387.53596730313626	-2.149327083741179	0.2890596225901264	-7.435583927226074	1.0410704312917936e-13	5.239579129542534e-12
XM_013359516.4	Pck1	2263.318738824731	-2.5238373867728967	0.34047993296800716	-7.412587769188871	1.2385842976111483e-13	6.191236339351509e-12
