Transcript	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
XM_013363104.4;XM_013363102.4	P4ha2	17.534369781831327	-1.7460454882774876	0.516847452600667	-3.378260799181182	0.0007294586362493518	0.07641467224624858
XM_078041392.1;XM_040268322.2	LOC101968060	11.901357702571902	-2.329845575983478	0.6924407995943622	-3.3646855837326766	0.0007663092960458302	0.07915826150408975
XM_005333963.5	Slc6a13	14.847941472933513	-2.0358138823683767	0.6054030791860728	-3.362741208890783	0.0007717267293990673	0.07915826150408975
XR_013438794.1;XR_013438793.1	LOC144377749	39.49770920518172	1.5455987390966	0.4606629638223469	3.355161713613805	0.0007931860202443	0.07969900756475125
XR_013430604.1	LOC110597284	32.6366266527321	-1.546141798667929	0.4606186654686934	-3.3566633629461866	0.0007888910077382586	0.07969900756475125
XM_005336841.4	Sds	128.80555183965257	-1.5991581820700405	0.4776424123979901	-3.3480238365799897	0.0008139001068867793	0.08019137543732041
XM_078039366.1	Aacs	79.49569776181305	-1.2748343224580898	0.3808807498137812	-3.3470694517414623	0.0008167074590601864	0.08019137543732041
XM_021724899.3	Cops5	61.84521552177345	1.4349162112963312	0.42896012753859764	3.3451039366525226	0.0008225174082633656	0.08019137543732041
XM_078049822.1;XM_078049828.1	Bmf	13.97518386568381	-1.7244958216872142	0.5169656289704327	-3.335803629965978	0.0008505321867753947	0.08210971022722856
XM_005322936.5	Prex2	24.99893757012752	1.668560825644174	0.5023827338856524	3.321294131147342	0.0008960105663392298	0.08520895547423343
XM_021720859.3	LOC101959212	90.58214678363719	1.5807964774502141	0.47613318730846216	3.320072029396467	0.0008999422534091883	0.08520895547423343
XM_078029007.1	LOC144369338	8.107786412710135	-2.155219926179456	0.6517010704418035	-3.3070682617083653	0.00094277915091259	0.08758062546260635
XM_078022777.1	Lpgat1	16.26056629085473	1.6480759780586658	0.4982064914434171	3.3080178728378593	0.0009395881296412569	0.08758062546260635
XR_013430877.1;XR_013430876.1	LOC144370854	68.74459632960703	1.2384582945203746	0.375023524092623	3.3023482927287016	0.0009587893660454613	0.08823550362102485
XM_078050096.1	Tmem229b	10.835455647423359	-2.328187488968689	0.7073107595777841	-3.2916047966787	0.0009961749351880122	0.09082717209996626
XM_005338363.5	Cd9	38.70463457537549	-1.7574617874076575	0.5348746857376222	-3.2857449310468283	0.0010171306933908053	0.09105169034381144
XR_013439252.1	LOC144377937	13.723845678938106	-2.0202509334476897	0.614565005331768	-3.287285992402176	0.0010115804358693636	0.09105169034381144
XM_078015913.1	Cwc27	16.712136175601824	1.6001002797232804	0.48757735392696844	3.2817362554597866	0.0010317005567792715	0.0915239223658152
XR_013436464.1	LOC144376225	20.1053759100016	-1.743743487808249	0.5329455288010654	-3.271898146384755	0.0010682805419336577	0.09392284371804221
XM_040292152.2	Gc	109.42436800562677	1.3686175949389785	0.42102602900578856	3.250672169060032	0.0011513253355942166	0.10032832371324116
XM_078050500.1	LOC144377883	71.13113068598466	1.2836297860034849	0.39547631688059554	3.245781684547865	0.0011712862431984786	0.10117241786645104
XM_040269508.2	Mis12	30.93973954160347	-1.7310243498682851	0.5343354478387866	-3.239583592796841	0.0011970437283852647	0.10249817037747568
XR_013439306.1	LOC144377954	30.58656883039158	1.729800863207686	0.5370142766968932	3.2211450202915874	0.0012767952327236904	0.10793144710793943
XM_078017148.1	Cyp7a1	14.264794745228675	-2.215920589088747	0.6887206551122695	-3.217444652836099	0.0012933797866088	0.10793144710793943
XM_078030499.1	Ldlrad4	11.624885886912034	1.7661239537222955	0.5485302404839862	3.219738536500716	0.0012830756404263602	0.10793144710793943
XM_078015409.1;XM_078015529.1;XM_078015474.1;XM_078015569.1	Sh3pxd2a	10.967620552282172	1.7561654633736363	0.5479262658372371	3.205112754889012	0.0013500958065859553	0.11171759165925967
XR_005729478.2;XR_013430000.1	LOC120886504	10.241456786961521	1.8444398962094648	0.5763951977333387	3.1999570840678127	0.0013744805206185136	0.11190723144655164
XM_078049383.1	Paqr5	20.21459695779955	1.922797214423635	0.6009072375059439	3.1998236905985267	0.0013751167873497256	0.11190723144655164
