long-eRNA	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
nw_027522074.1:314076-334897:+	35.517209906565625	0.20486119160071975	0.8433401450243433	0.24291644695131448	0.8080701242970283	0.9668053068616294
nw_027522423.1:265565-308518:+	18.77928961935719	-0.16049761664465922	0.768792937106392	-0.20876572728249224	0.8346311274529167	0.9713269941518236
1:3522361-3545027:+	7.748213018798655	-0.17916980904977267	0.8977783272911227	-0.19957020970909808	0.8418167282649138	0.9713269941518236
nw_027524315.1:236159-274648:+	25.679099910676715	0.05016177897123767	0.7183793221769021	0.06982631239890455	0.9443319040220509	0.9887517185816548
nw_027524451.1:37411-74394:-	4.076196006869693	-0.0685312428049842	1.2362846399437384	-0.05543322353993087	0.9557933279622662	0.9887517185816548
nw_027520944.1:213475-230568:+	23.820737684794285	-0.11469271188626372	0.6985633814213057	-0.1641836874599818	0.8695865423655664	0.9887517185816548
4:207668308-207688818:-	11.288464031516257	0.04965017126232493	0.7777628751974152	0.0638371576294671	0.9490998910746409	0.9887517185816548
13:46908447-46918871:+	4.49981512011027	-0.10517971832726804	1.0826327074490345	-0.09715180190251127	0.922605843416805	0.9887517185816548
13:16561478-16573778:-	11.343882814219919	-0.07880767422722616	0.7597695607700337	-0.10372575883055099	0.9173869843215828	0.9887517185816548
10:109735239-109758835:+	2.5722436776674686	0.1842004160842596	1.400839155154785	0.13149290937966857	0.8953853953690861	0.9887517185816548
nw_027522873.1:102468-140092:+	27.116002722547098	0.08656443405473538	0.7421926795893854	0.11663337086890528	0.9071505920604236	0.9887517185816548
nw_027524440.1:581478-602450:+	34.697160413600066	-0.03865811170422202	0.6208451777854105	-0.06226691144178276	0.950350278170432	0.9887517185816548
nw_027526147.1:601143-612348:-	4.733285650302804	-0.06487340576700375	1.0730891813848449	-0.06045481297582668	0.9517934040065749	0.9887517185816548
nw_027522568.1:23741-61661:+	5.122118411919939	-0.15284492846828182	1.1054393700830072	-0.13826622481955272	0.8900300177739905	0.9887517185816548
nw_027522943.1:14582-39583:+	25.81952656871429	0.07408012961586694	0.7397614613766225	0.10014056352437067	0.9202327321324463	0.9887517185816548
12:113015448-113031864:+	13.57737299508612	-0.005775003001578497	0.7126802896991471	-0.00810321694741463	0.9935346390597888	0.9935346390597888
2:150337601-150354160:+	8.378141762189408	-0.025471541364421844	0.941783743829756	-0.027046061828209123	0.9784229954273885	0.9935346390597888
nw_027522888.1:230268-271653:-	34.15457457000755	-0.007894071400283949	0.7083991980709275	-0.011143535201311118	0.9911089293236122	0.9935346390597888
nw_027521117.1:74848-111561:-	28.31851246111562	0.027579995764403308	0.7642598650338635	0.03608719628785069	0.9712128315613031	0.9935346390597888
