Transcript	Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
XM_078038142.1	Ctdspl	583.2733815256635	-1.0768706821927088	0.20854020605310156	-5.1638516263789445	2.4191948272444474e-07	1.6558044595361996e-05
XM_005327636.4	Hgd	3358.6906237619055	-1.5817179234684244	0.30627090527895456	-5.164440683739711	2.4115893384178697e-07	1.6558044595361996e-05
XM_078026339.1	Pcsk9	136.81732973929152	-3.1888477284429717	0.6179128851974603	-5.160675242148322	2.4606070765505853e-07	1.674357280462096e-05
XM_021722711.3	Nipal1	940.1552308302047	-1.394213985056175	0.27036221851927295	-5.156837344700172	2.5115579267841803e-07	1.6893835617863243e-05
XM_021720816.3	Prss38	94.66789314274614	2.6459197229611036	0.5130820285587591	5.156913662311383	2.5105348952893647e-07	1.6893835617863243e-05
XM_078039670.1;XM_078039672.1	Kremen1	471.8217794155468	1.1628118476637062	0.22595073412456107	5.146307013203492	2.656645010771105e-07	1.7767641832037152e-05
XM_005321316.5	Nrde2	507.5688457804529	1.2879203365542082	0.25042992346463344	5.142837240598737	2.7062005947825595e-07	1.799623395530402e-05
XR_013426350.1	LOC144367109	166.31227859634697	-1.6955970577494102	0.32980895009674743	-5.141149314632054	2.730629337553868e-07	1.8056093653520043e-05
XM_078020644.1	LOC106145261	52.63320371717244	-1.9997183155949096	0.38906424400052725	-5.139815201296678	2.75008803548551e-07	1.808260132995641e-05
XM_005328418.4	Oaf	860.3555690813222	-1.2641646526257406	0.24621836093473357	-5.134323239853098	2.831610741661641e-07	1.851462129631723e-05
