long-eRNA	ppc_SRR13652347	ppc_SRR13652348	ppc_SRR13652349	ppc_SRR13652341	ppc_SRR13652342	ppc_SRR13652343	gbc_SRR13652347	gbd_SRR13652347	gbc_SRR13652348	gbd_SRR13652348	gbc_SRR13652349	gbd_SRR13652349	gbc_SRR13652341	gbd_SRR13652341	gbc_SRR13652342	gbd_SRR13652342	gbc_SRR13652343	gbd_SRR13652343	SRR13652347-pindex	SRR13652347-pvalue	SRR13652347-FDR	SRR13652348-pindex	SRR13652348-pvalue	SRR13652348-FDR	SRR13652349-pindex	SRR13652349-pvalue	SRR13652349-FDR	SRR13652341-pindex	SRR13652341-pvalue	SRR13652341-FDR	SRR13652342-pindex	SRR13652342-pvalue	SRR13652342-FDR	SRR13652343-pindex	SRR13652343-pvalue	SRR13652343-FDR
nw_027520944.1:155632-171792:-	41.9085	9.103791599331346e-06	2.371777285088956e-05	56.2262	6.498083855970171e-07	5.029593234928627e-06	77.4896	1.8037772517433302e-06	3.5224700071577255e-06	10.6393	0.1212820214500449	0.19491272080446698	6.6642	0.497297297297321	0.915734265734316	28.9843	0.00018575955346258142	0.0010010375936594666
nw_027520944.1:199812-214098:-	19.0863	5.164154106579134e-07	4.260427137927785e-06	50.0313	1.9496758824072044e-06	7.423765859935124e-06	27.9726	2.5102147648512396e-06	4.018390297802487e-06	6.8226	0.00044723684249062777	0.001549356204342532	0.0	NA	NA	6.7561	0.001382101278200866	0.00638399161835638
nw_027520944.1:213498-232122:+	11.047	0.005953432315255464	0.00866749704721016	24.8824	5.8865955562650585e-05	0.00014213974635859532	30.9337	1.968439121646964e-06	3.5224700071577255e-06	0.9673	0.9999999999939628	1.0	0.4278	1.0	1.0	1.7475	0.5480312825195814	0.6728991696759418
nw_027520953.1:171013-213656:-	11.4617	0.24829931972792024	0.2761981196973495	11.9839	0.4982206405694631	0.5674482758620711	3.9102	1.0	1.0	3.9349	0.6244110715777393	0.766681948646085	5.7047	0.6241472419260337	1.0	9.3758	0.1237813423297943	0.21866431670576056
nw_027520953.1:252904-324184:-	21.2973	0.24812967581044945	0.2761981196973495	21.2169	0.12360465723391299	0.16101132981786034	5.2579	0.6245334368792402	0.6434586925422475	16.2499	0.011474339538869489	0.026500260363579532	16.1566	0.01535953195678263	0.10367684070828276	6.7822	0.3742485720828885	0.5112973449583125
nw_027520960.1:99901-134578:-	73.9748	2.3888452779431573e-06	6.757019500467788e-06	55.7725	0.0001923889762184639	0.0004208474670462796	118.4281	1.9007449713342363e-06	3.5224700071577255e-06	66.647	1.995675968497332e-06	1.2098785559015075e-05	3.4809	1.0	1.0	60.5613	1.7822187398239036e-06	1.7287521776291867e-05
nw_027520961.1:213078-253639:+	17.1264	0.0611772801144338	0.07666519913074615	7.6819	1.0	1.0	26.671	1.8005670878488017e-06	3.5224700071577255e-06	5.3704	0.6241549287743429	0.766681948646085	7.8341	0.9999999999999981	1.0	10.4111	0.9999999999999981	1.0
nw_027520962.1:288020-329575:-	95.4259	1.7433873312747167e-06	6.169537871105061e-06	73.7382	1.0779773498516898e-05	2.964437712092147e-05	109.4763	4.592466294423266e-07	3.5224700071577255e-06	76.8834	4.610211041180182e-07	7.637300217876192e-06	0.0	NA	NA	58.7768	1.326176610109985e-06	1.7287521776291867e-05
nw_027520962.1:858241-891945:-	7.1098	1.0	1.0	5.8928	0.9999999999999413	1.0	8.5169	0.2169378241906201	0.23793180717680915	10.4936	0.24802110817948117	0.3504084581600858	13.082	0.24754098360655793	0.6112486735058797	15.7995	0.0610277230279918	0.14094497937417153
nw_027520965.1:258588-302733:-	90.3056	5.001692555874809e-06	1.3382907108962326e-05	116.7064	7.112556089798058e-07	5.029593234928627e-06	91.9665	1.9232923662394917e-06	3.5224700071577255e-06	38.7208	0.0001058544626858697	0.0005133941440264681	10.8316	0.12364271671351786	0.4769076216092832	75.892	1.2845590351883072e-06	1.7287521776291867e-05
nw_027520990.1:727637-743995:-	49.5452	0.05388854868340398	0.0683970040981666	329.1214	3.2570189535999546e-07	4.725065938868008e-06	16.6043	0.4935064935064819	0.5204623555139007	26.7113	0.0003884103002981599	0.0013953999677378335	3.2679	1.0	1.0	7.5536	0.24698795180729002	0.3722892870682371
nw_027521049.1:408404-429998:-	99.5039	1.7526577619907373e-06	6.169537871105061e-06	107.2068	1.354560764563363e-06	5.916414295507328e-06	73.4675	2.036830994073695e-06	3.582013127508912e-06	35.8174	0.0003884103002981599	0.0013953999677378335	4.6455	0.6235994361199915	1.0	38.2739	7.322903064341234e-06	6.45746906582818e-05
nw_027521117.1:73179-111559:-	55.2429	4.7574217348295424e-05	0.00010020952164853717	89.5038	9.716774734881606e-06	2.7807395132775095e-05	86.8944	1.8759878725690365e-06	3.5224700071577255e-06	11.2896	0.02097802939232104	0.043295081937343424	4.6055	0.6242327359712743	1.0	7.9253	0.123851710454534	0.21866431670576056
nw_027521144.1:51419-62679:-	134.8014	1.3036951009620093e-06	6.007278696368324e-06	256.525	1.19393055840564e-06	5.890715006997181e-06	173.3944	1.4706590652349773e-06	3.5224700071577255e-06	16.8674	0.02832199245015549	0.05606598505438944	84.5024	0.009401286491835619	0.07615042058386852	43.9757	0.02457492756000179	0.06442616144108577
nw_027521170.1:384691-397021:-	339.93	1.1347353476646374e-06	5.912568390463112e-06	1165.4743	2.2274366199231722e-07	4.725065938868008e-06	248.9628	1.6703036123579467e-06	3.5224700071577255e-06	151.08	7.638685043282303e-07	7.637300217876192e-06	19.4246	0.2399999999999947	0.6112486735058797	116.9652	3.1304685699733544e-07	1.7287521776291867e-05
nw_027521246.1:97528-137868:+	74.2283	4.454540514865472e-05	9.586945890688733e-05	33.4817	0.4948453608247263	0.5674482758620711	64.3496	3.157473209839102e-07	3.5224700071577255e-06	4.4266	0.3741243429349521	0.497125754817756	6.1631	0.2490272373542473	0.6112486735058797	7.3649	0.12398492184347248	0.21866431670576056
nw_027521300.1:157424-185483:+	1.0889	1.0	1.0	1.8989	1.0	1.0	1.7861	1.0	1.0	1.4787	0.9999999999996351	1.0	2.4378	1.0	1.0	3.7497	0.6241374344531252	0.7386728158432331
nw_027521300.1:171255-202616:-	194.7751	1.3349508214151829e-06	6.007278696368324e-06	69.4525	1.1854514910141211e-06	5.890715006997181e-06	84.8042	1.8303621179710045e-06	3.5224700071577255e-06	3.506	0.21794181052390682	0.32523624032029175	0.799	1.0	1.0	4.0281	0.3739682206863559	0.5112973449583125
nw_027521325.1:299772-320341:+	2.9429	0.9999999999999413	1.0	4.6047	0.9999999999999981	1.0	6.3902	0.3724772879703893	0.3999229828734706	2.1989	0.9999999999999413	1.0	8.24	0.49740932642485974	0.915734265734316	0.0	NA	NA
nw_027521401.1:188930-252485:+	60.734	0.0017557796014568872	0.002849543943348063	69.1864	0.00042117949291408605	0.0008215039909199903	48.4305	8.737376735834403e-07	3.5224700071577255e-06	20.8231	0.0032894445961312883	0.008812634477032127	0.0	NA	NA	25.3263	0.0018670551169161793	0.007874102014820408
nw_027522124.1:17044-31986:+	15.5643	0.003012835122739006	0.0048108173734058325	30.9844	5.110925231511846e-05	0.00012649539947991818	35.04	8.28498628583606e-07	3.5224700071577255e-06	7.0597	0.012328708992403686	0.027811273773561806	0.0	NA	NA	7.1503	0.020635871390249125	0.055602209023726805
nw_027522274.1:395253-408286:+	4.0793	0.4979079497907122	0.5306596919500005	15.0425	0.11946532999164927	0.15769423558897705	5.0992	0.21582032111037927	0.23793180717680915	6.1713	0.9999999999999981	1.0	12.449	0.2438016528925652	0.6112486735058797	3.6467	0.99999999999998	1.0
nw_027522374.1:153307-175364:+	71.7886	3.69329222411019e-07	3.6563593018690883e-06	28.9789	0.00042319902562544954	0.0008215039909199903	40.6051	5.516134811689716e-07	3.5224700071577255e-06	9.5357	0.12257397906260295	0.19491272080446698	35.8434	0.00039022624180164156	0.005268054264322162	7.0428	0.2164294597108133	0.3619596136542912
nw_027522423.1:265565-308518:+	25.2566	0.0036814867855810593	0.00552223017837159	50.5828	1.2076320780469227e-05	3.23123177639582e-05	48.1848	6.337085931143462e-07	3.5224700071577255e-06	46.3129	1.2310483281792427e-05	7.024216931375679e-05	3.2905	0.9999999999998276	1.0	33.6594	0.00010743331643037902	0.0007016626241938972
nw_027522565.1:157936-188408:+	40.6524	0.11892763555734193	0.14402930466372288	8.5429	0.9999999999999697	1.0	62.5472	9.97584576351013e-07	3.5224700071577255e-06	49.1217	0.9999999999999981	1.0	0.0	NA	NA	0.0	NA	NA
nw_027522565.1:259151-280474:+	0.0	NA	NA	7.6694	0.9999999999999981	1.0	4.3944	0.12382917506726454	0.14033973174289982	0.0	NA	NA	0.0	NA	NA	40.648	0.9999999999999946	1.0
nw_027522568.1:23713-63717:+	6.6675	0.9999999999999981	1.0	31.9713	0.06004440735082229	0.08256106010738065	23.3563	0.0018277866573408964	0.0022735882810825782	3.6116	0.9999999999997066	1.0	2.1373	1.0	1.0	7.6731	0.24878048780500223	0.3722892870682371
nw_027522592.1:95149-138190:-	30.4968	0.014812962642866141	0.0198173419141047	35.672	0.014682352841478334	0.0220235292622175	63.1617	9.390758405938655e-07	3.5224700071577255e-06	7.0659	0.21757616916298095	0.32523624032029175	1.8044	0.9999999999996264	1.0	5.8392	0.37392008578915337	0.5112973449583125
nw_027522720.1:1569361-1591379:+	19.6032	0.0035663653770499535	0.005431848805045314	37.929	0.0003852302588575368	0.0007945374088936696	20.3237	3.3084248864939104e-05	4.499457845631718e-05	2.0162	0.9999999999995496	1.0	0.0	NA	NA	3.593	0.9999999999999633	1.0
nw_027522720.1:2591181-2611912:+	75.0542	1.9941940593470904e-06	6.169537871105061e-06	57.9697	1.8875742874500615e-07	4.725065938868008e-06	75.3023	7.766404720712801e-07	3.5224700071577255e-06	21.7386	0.0015954885472525973	0.004689769366166725	23.5926	0.0008447941713266558	0.00977547541106559	12.5949	0.020436456387806886	0.055602209023726805
nw_027522803.1:40169-65679:-	7.8645	0.24802110817948117	0.2761981196973495	5.2712	0.4986666666666686	0.5674482758620711	6.9634	0.21677493240009668	0.23793180717680915	10.8512	0.0006802601463004367	0.002199507806371412	20.8112	0.0035949412848035526	0.03235447156323198	7.9711	0.1232476792952657	0.21866431670576056
nw_027522831.1:25453-38893:+	106.6371	0.02019602019602045	0.02665874665874699	71.0914	0.47058823529412064	0.5674482758620711	51.2276	0.011827132080295445	0.014027528746396923	25.3037	0.0027291682763296967	0.007786156553058253	8.0265	0.24607329842935363	0.6112486735058797	20.1746	0.003343560184273616	0.012973013514981632
nw_027522888.1:229435-271660:-	119.6195	1.5515795756381843e-06	6.169537871105061e-06	94.3728	2.344685136463006e-06	8.2901367324942e-06	106.6002	5.75457419415333e-07	3.5224700071577255e-06	86.7916	1.1251776634459036e-06	9.095186112854386e-06	2.491	1.0	1.0	71.4584	8.658288965690557e-07	1.7287521776291867e-05
nw_027522939.1:4856-16031:-	38.4	0.0013267650570376204	0.0023043814148548144	76.32	0.002083912197832779	0.003619426448867458	69.7376	1.2453639679985712e-06	3.5224700071577255e-06	11.9718	0.4929577464788751	0.6430939226519111	13.568	1.0	1.0	0.0	NA	NA
nw_027522939.1:25035-54193:-	20.7624	0.007333443909980264	0.010325067623314997	20.7624	0.007333443909980264	0.012100182451467436	16.3715	0.0004752477668839791	0.0006378325292390245	0.0	NA	NA	4.5054	0.9999999999998844	1.0	7.0397	0.49845201238390235	0.6198698102722888
