long-eRNA	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
nw_027520990.1:727637-743995:-	70.74710651561735	1.5540988539850833	0.4300559098900483	3.6137135154878286	0.00030184256857473626	0.001114495637814411
12:115554395-115565201:-	55.55641285081477	-3.059828641053312	0.8507424371073887	-3.596656881790266	0.00032233321264742696	0.0011460736449686291
nw_027524348.1:896153-909412:-	67.63682601386473	1.9500156588689377	0.5482961596466971	3.556500669502153	0.00037582752303366024	0.001288551507543978
nw_027524315.1:236159-275348:+	368.750883294297	0.9552192226343567	0.2710889391064554	3.5236377617725174	0.0004256657522562819	0.0014091004212621744
nw_027521246.1:97528-137868:+	332.01616427700066	1.6975206272865446	0.48606678580042784	3.4923608789503313	0.0004787709249542101	0.0015320669598534724
nw_027522592.1:95149-138190:-	377.3854699589108	0.8879717221646054	0.26283148591316124	3.378483057612012	0.0007288692355174085	0.002257143439021652
11:96007074-96080761:+	963.1130581900667	-1.2021025795402072	0.36395111169723154	-3.3029232248649594	0.0009568258057237296	0.0027248738496614055
nw_027524096.1:71772-108194:+	338.25348105972165	0.8982656829026825	0.27215886376725607	3.3005196688021834	0.0009650594884217477	0.0027248738496614055
nw_027522939.1:25035-54193:-	239.8130824614906	-1.0148383851868703	0.30704548320913794	-3.3051728186329754	0.0009491785335569158	0.0027248738496614055
12:113017045-113028000:+	91.64617986656917	-1.5643248339912381	0.5098919568924498	-3.0679535396578084	0.002155301244482335	0.005911683413437262
nw_027521117.1:73179-111559:-	379.7987930735764	0.9019335835137462	0.30016501906629883	3.004792451563225	0.0026576212948712084	0.007086990119656555
nw_027522939.1:4856-16031:-	44.41037675192023	-1.6882809153632437	0.5637270215150719	-2.994855401512992	0.0027457497301681603	0.007124107408003876
nw_027521144.1:51419-62679:-	71.42817713662772	-1.7479436108076023	0.5888301989296439	-2.9685019789830007	0.002992551752202015	0.0075601307424050905
nw_027520953.1:171013-213656:-	370.2178333172294	0.854466734038994	0.2967127538071378	2.8797775730071726	0.0039795581809416655	0.009550939634259997
10:109735089-109748173:+	118.73581850292777	-1.1045614267105486	0.38270290985601363	-2.886211205256118	0.003899104028911148	0.009550939634259997
3:26256493-26279079:-	140.2972737230371	-1.6225103015668239	0.5873982490868075	-2.762198055730065	0.005741363911567367	0.01312311751215398
nw_027520960.1:99901-134578:-	316.7438729083157	0.7342666119926293	0.26563967402398786	2.764145132651847	0.005707214833864148	0.01312311751215398
10:28954815-28967813:-	47.67591883405145	-1.3818090933277003	0.5232445283948182	-2.6408476693807788	0.00826988932916583	0.018463008734881853
nw_027522568.1:23713-63717:+	259.7535821271268	0.818153270222093	0.3254124281333735	2.514204128327775	0.011930135922860224	0.02602938746805867
nw_027520944.1:90891-133681:+	380.199469178426	-0.6647931514422591	0.271234149577466	-2.4509935510623837	0.014246250565733268	0.030392001206897636
nw_027520953.1:252904-324184:-	541.2726220579202	0.7815563751243251	0.3455001834530069	2.2621011870768752	0.023691152285909383	0.049442404770593494
nw_027524451.1:34381-71436:-	227.19771287199265	0.7388965007482086	0.3326852224567248	2.2210078803374658	0.026350427654037906	0.053822150101864655
nw_027520961.1:213078-253639:+	395.15946644584324	-1.8803175811220256	0.8542189299497527	-2.201212728021177	0.027720967660653014	0.05431046725352427
nw_027520944.1:155632-171792:-	153.59147045489374	-0.7105442196792761	0.32227384241915896	-2.2047840257389586	0.02746925351881122	0.05431046725352427
nw_027524982.1:409451-424450:-	223.20620789367328	-1.711174013449797	0.8022056283576233	-2.133086521660448	0.0329176292391466	0.06320184813916148
2:148559983-148580907:-	193.88189413429907	-1.0445244022140756	0.511531922066786	-2.0419535070143713	0.041156143394636635	0.07747038756637484
13:23809795-23824010:-	101.49837456250613	-1.1209309931330236	0.5604160479899141	-2.000176470951448	0.045481211584374376	0.0823810624924517
nw_027522888.1:229435-271660:-	311.76335504087996	0.5330246998997321	0.26616110036651625	2.002639375798087	0.04521601023845683	0.0823810624924517
6:25435984-25446702:-	75.05507279764825	-1.239536040727194	0.6323569134065722	-1.9601842162991228	0.049974262634263134	0.08884313357202335
2:58775075-58888047:+	1520.418652797601	-0.6230202384158947	0.33424140327081703	-1.8639828349185588	0.06232411488470262	0.10878390961693547
nw_027522423.1:265565-308518:+	331.6950145189179	-0.5053518994445279	0.3055298632102875	-1.6540180201524473	0.09812385137595556	0.16821231664449524
nw_027522274.1:395253-408286:+	104.31940741266595	-0.9772124816718945	0.5951207130551208	-1.6420407830459498	0.10058155245069182	0.16940050939063886
nw_027520962.1:288020-329575:-	313.81547128394965	0.512788694682718	0.31647106002545394	1.6203336085184983	0.10516063310817989	0.17405897893767705
nw_027523416.1:1375455-1397456:-	234.51512432180246	-0.5082650581003837	0.31720618544077434	-1.6023176136812185	0.10908539266134797	0.1774948761947357
3:139702179-139765483:-	598.8534556924442	0.46849910686818275	0.3035093582118744	1.543606792318845	0.12268361854690842	0.19629378967505348
