long-eRNA	ppc_SRR13652347	ppc_SRR13652348	ppc_SRR13652349	ppc_SRR13652341	ppc_SRR13652342	ppc_SRR13652343	ppd_SRR13652347	ppd_SRR13652348	ppd_SRR13652349	ppd_SRR13652341	ppd_SRR13652342	ppd_SRR13652343	gbc_SRR13652347	gbc_SRR13652348	gbc_SRR13652349	gbc_SRR13652341	gbc_SRR13652342	gbc_SRR13652343	gbd_SRR13652347	gbd_SRR13652348	gbd_SRR13652349	gbd_SRR13652341	gbd_SRR13652342	gbd_SRR13652343
7:12274889-12289097:-	8.486740751555685	4.443794530814054	9.07850572162862	2.2190915030244556	4.414160079820896	5.378109748292307	0.16973481503111368	0.08887589061628107	0.1815701144325724	0.04438183006048911	0.08828320159641793	0.10756219496584613	91.93969147518658	254.77755310000572	180.92164973817034	8.876366012097822	8.828320159641793	6.274461373007691	0.006960382426768539	0.019288178749337904	0.013696846827024725	0.0006719937930272492	0.0006683564357362725	0.00047501410954701876
9:18416551-18445179:-	16.97348150311137	20.737707810465583	25.938587776081768	2.958788670699274	6.621240119731345	2.6890548741461533	0.33946963006222736	0.41475415620931166	0.5187717555216353	0.05917577341398548	0.1324248023946269	0.05378109748292306	480.91530925482215	149.60774920407314	625.7684300979727	526.6643833844707	357.54696646549263	244.70399354729994	0.017406178625893883	0.0054148810743810056	0.02264897137420723	0.01906201394854933	0.01294100280377473	0.008856780685051897
9:39190416-39210556:-	7.072283959629737	14.812648436046844	9.07850572162862	2.958788670699274	1.103540019955224	1.7927032494307689	0.14144567919259474	0.29625296872093687	0.1815701144325724	0.05917577341398548	0.022070800399104484	0.035854064988615375	417.2647536181545	548.0679921337332	266.5189893992402	463.7901241321112	648.8815317336717	311.9303654009538	0.021799527381962967	0.028633195346833007	0.013923984608914869	0.024230192995774016	0.03390008524808896	0.016296450833339606
9:51535489-51555402:+	14.144567919259474	14.812648436046844	16.211617360051108	6.657274509073367	3.3106200598656725	7.1708129977230755	0.2828913583851895	0.29625296872093687	0.3242323472010222	0.13314549018146735	0.06621240119731345	0.1434162599544615	93.35414826711254	94.8009499906998	136.82605051883132	104.29730064214941	206.3619837316269	129.07463395901536	0.0049357168376394246	0.005012210531389435	0.007234114968744386	0.005514291035325614	0.01091054159520073	0.006824290681982388
nw_027520944.1:90891-133681:+	21.216851878889212	26.66276718488432	14.914687971247018	22.190915030244554	1.103540019955224	12.548922746015382	0.42433703757778424	0.5332553436976863	0.29829375942494035	0.4438183006048911	0.022070800399104484	0.2509784549203076	468.1851981274886	488.8173983895459	442.2529215821942	275.1673463750325	267.0566848291642	339.7172657671307	0.011203014958423687	0.011696714565086853	0.010582491961958158	0.006584368557225952	0.006390291805153289	0.008128957569025106
nw_027520944.1:155632-171792:-	24.045765462741105	41.475415620931166	44.74406391374105	4.438183006048911	2.207080039910448	11.652571121299998	0.4809153092548221	0.8295083124186233	0.894881278274821	0.08876366012097822	0.04414160079820897	0.23305142242599997	173.97818540689153	223.67099138430734	175.08546748855196	126.48821567239396	100.4221418159254	121.90382096129228	0.011475376651071198	0.014753050022050417	0.011548411548614962	0.008342999516680522	0.0066237149143146936	0.008040618756103958
nw_027520944.1:199812-214098:-	55.16381488511195	90.35715545988575	54.47103432977172	14.79394335349637	0.0	16.13432924487692	1.103276297702239	1.8071431091977148	1.0894206865954343	0.2958788670699274	0.0	0.3226865848975384	768.0500380157895	479.9298093279178	517.4748261328313	576.2240936186836	516.4567293390448	634.6169502984922	0.05780462391930367	0.03612025358078697	0.03894594913320019	0.04336750911557789	0.03886932560691236	0.04776224507401913
nw_027520944.1:213498-232122:+	15.559024711185423	26.66276718488432	27.883981859287903	3.6984858383740926	1.103540019955224	6.274461373007691	0.31118049422370847	0.5332553436976863	0.5576796371857581	0.07396971676748185	0.022070800399104484	0.1254892274601538	496.4743339660075	377.72253511919456	317.74770025700167	1347.7282395035193	909.3169764431046	1265.648494098123	0.028168756537078336	0.02143106582236553	0.01802823831245399	0.07646685046828479	0.051592452564147684	0.07180984363677287
nw_027520953.1:171013-213656:-	4.243370375777842	2.962529687209369	1.2969293888040885	2.2190915030244556	3.3106200598656725	5.378109748292307	0.08486740751555684	0.059250593744187376	0.02593858777608177	0.04438183006048911	0.06621240119731345	0.10756219496584613	308.35158063985654	205.89581326105113	276.24595981527085	469.70770147350976	483.35052874038814	477.7554159732999	0.007404465964841423	0.0049441891571666546	0.0066335116659127485	0.011279120677012491	0.011606726749120758	0.01147237095315771
nw_027520953.1:252904-324184:-	4.243370375777842	5.925059374418738	1.9453940832061327	7.396971676748185	7.724780139686569	3.5854064988615377	0.08486740751555684	0.11850118748837475	0.03890788166412265	0.1479394335349637	0.15449560279373137	0.07170812997723075	280.06244480133756	392.53518355524136	520.0686849104395	639.838050038718	672.0558721527315	743.0754968890537	0.003984895559273911	0.005585224791269893	0.0073998475393127145	0.009103997524775058	0.009562411920045642	0.010572921513482327
